osm_id,lat,lon,name,name_ml,amenity,highway,leisure,man_made,landuse,addr_city,addr_district
7342815335,9.0023188,76.7737371,Kollam District Cooperative Bank,,bank,,,,,,
7342815518,9.0037645,76.7747216,kulusekharanalloor srekrishna swamy temple,,place_of_worship,,,,,,
7342819671,9.0029372,76.7737084,lekshmi edibblies,,restaurant,,,,,,
7342822909,9.0031863,76.7738774,l&t finance,,bank,,,,,,
7342829982,9.0005583,76.7734437,cooperative urban bank,,bank,,,,,,
7342831389,9.0015109,76.7737827,dhanalakshmi bank,,bank,,,,,,
7342831616,9.0012979,76.7737796,UCO Bank,,bank,,,,,,
7342839691,11.5424957,76.1786225,,,place_of_worship,,,,,,
7342839692,11.540007,76.1739582,,,place_of_worship,,,,,,
7342840915,8.9989381,76.7732344,Kollam Rural district police head quarters,,police,,,,,,
7342860467,9.9139103,76.426594,Vettickal Karmelkkunnu St.Thomas Syrian Simhasana Church,,place_of_worship,,,,,,
7342878614,8.999487,76.7715363,nexus cafe,,restaurant,,,,,,
7342884528,8.9995983,76.7713324,geetha's kitchen,,restaurant,,,,,,
7342888760,9.0014951,76.7721263,shine loadge,,shelter,,,,,,
7342912322,9.9274398,76.4337741,"St. Mary's Simhasana Church, Pazhukkamattam",,place_of_worship,,,,,,
7342924716,9.9140203,76.4272543,South Indian Bank,,bank,,,,,,
7342924719,9.9336003,76.4262086,Thiruvaniyoor Post Office,,post_office,,,,,,
7342932880,9.3674467,76.6711497,,,fast_food,,,,,,
7342933202,9.9087488,76.4402945,"Toddy shop, Pambra kavala",,bar,,,,,,
7342934578,9.3626179,76.6677182,,,bank,,,,,,
7342957210,9.9124778,76.4363847,"St. Gregorios Orthodox Syrian Chapel, Pambra",,place_of_worship,,,,,,
7342957819,9.0021227,76.7703146,kalyani lodge,,shelter,,,,,,
7342968744,9.9434833,76.467946,Mar Stephanos Sahada Chapel,,place_of_worship,,,,,,
7342972741,9.914677,76.4286004,St Aphrem Church,,place_of_worship,,,,,,
7342973004,9.3628902,76.6671354,,,place_of_worship,,,,,,
7342976131,9.0063182,76.7833538,Kk Bakery,,restaurant,,,,,,
7342976182,9.3606996,76.6638544,,,conference_centre,,,,,,
7342977641,9.0067531,76.7834761,shalom tower,,shelter,,,,,,
7342979883,9.9338472,76.4230754,Ani auto consulting centre,,driving_school,,,,,,
7342982941,9.9245365,76.4269507,"Mar Gregorios Chapel, M.G Nagar Thiruvaniyoor",,place_of_worship,,,,,,
7342986881,9.9227951,76.4421332,St. Gregorios Chapel,,place_of_worship,,,,,,
7342994960,9.361948,76.6632923,Dharmagiri Mandiram,,childcare,,,,,,
7343003422,9.3563021,76.6551508,Kadapra Kumbanad Post Office,,post_office,,,,,,
7343039397,9.365071,76.6556826,,,bank,,,,,,
7343041491,9.3562051,76.6556719,St. Thomas Marthoma Church,,place_of_worship,,,,,,
7343044108,9.3606599,76.653951,,,place_of_worship,,,,,,
7343053209,9.3613308,76.6550638,,,place_of_worship,,,,,,
7343055912,9.3587453,76.6643619,Zion Assembly of God,,place_of_worship,,,,,,
7343064264,9.3608335,76.6597308,Salem Marthoma Church,,place_of_worship,,,,,,
7343066936,9.9404158,76.4601851,Girimugal,,place_of_worship,,,,,,
7343073909,9.9432853,76.4701347,St.Thomas Chapel,,place_of_worship,,,,,,
7343080063,9.9323304,76.4690385,St.Mary's Jacobite Syrian Soonoro Church Vettithara,,place_of_worship,,,,,,
7343092667,9.2232281,76.6805194,"NSS Training College, Pandalam.",,college,,,,,PANDALAM,
7343150045,11.95368,75.3603024,Aroli Government Higher Secondary School,,school,,,,,,
7343150046,11.9540905,75.3640958,kaliyekkal juma masjid,,place_of_worship,,,,,,
7343150048,11.9547687,75.3641363,Shanthi prabha,,music_school,,,,,,
7343150049,11.9556691,75.3668579,Parakkunnath sree vettaikorumakan kshetram,,place_of_worship,,,,,,
7343165374,9.221891,76.6812356,"NSS College, Pandalam എൻ.എസ്.എസ് കോളേജ്, പന്തളം",,college,,,,,PANDALAM,
7343199055,9.2233101,76.6788243,Kalayil Inverters and UPS,,marketplace,,,,,Pandalam,
7343209470,9.3517417,76.6565968,,,school,,,,,,
7343227408,9.2224841,76.6786312,MGM Dental The Smile Factory,,dentist,,,,,Pandalam,
7343273130,9.3537393,76.656511,,,place_of_worship,,,,,,
7343279336,9.3510473,76.656786,St. Thomas Evangelical Fellowship,,place_of_worship,,,,,,
7343279740,9.3504856,76.651739,,,place_of_worship,,,,,,
7343279779,9.3437041,76.6508942,State Bank of India,,bank,,,,,,
7343279892,9.3529263,76.655,ST.George Orthodox Youth Movement Koorthamala,,place_of_worship,,,,,,
7343279899,9.3529509,76.6551338,St.George Orthodox Church Koorthamala,,place_of_worship,,,,,,
7343290254,9.3370144,76.6654609,,,place_of_worship,,,,,,
7343298544,9.3455565,76.6531674,,,place_of_worship,,,,,,
7343301345,9.3341456,76.6530956,,,hospital,,,,,,
7343301497,9.2194183,76.6796741,Piyatha,,place_of_worship,,,,,PANDALAM,
7343304243,9.3462615,76.6534226,Koorthamala Marthoma Church,,place_of_worship,,,,,,
7343317330,9.3360777,76.6497804,,,school,,,,,,
7343334534,9.3385817,76.649727,,,place_of_worship,,,,,,
7343335330,9.333955,76.6526021,,,place_of_worship,,,,,,
7343337181,9.3420835,76.6506021,St.Peters Malankara Catholic Church,,place_of_worship,,,,,,
7343342492,9.3329016,76.6559817,punnor temple,,place_of_worship,,,,,,
7343344227,9.3321817,76.6511644,,,place_of_worship,,,,,,
7343357800,9.3313877,76.6506119,,,post_office,,,,,,
7343359196,9.3319965,76.6550751,,,place_of_worship,,,,,,
7343359646,9.333865,76.6544367,,,restaurant,,,,,,
7343380192,9.3339876,76.664343,,,place_of_worship,,,,,,
7343386338,9.3346986,76.6631245,,,post_office,,,,,,
7343386339,9.3367315,76.6693333,,,bank,,,,,,
7343387453,9.3349495,76.6633629,,,place_of_worship,,,,,,
7343393210,9.3359532,76.6609842,,,place_of_worship,,,,,,
7343398341,9.3363084,76.6684097,,,place_of_worship,,,,,,
7343404352,9.3367826,76.6706463,,,bank,,,,,,
7343579360,9.4616009,76.3313814,,,cafe,,,,,,
7343656190,9.4614484,76.3312564,,,atm,,,,,,
7343656191,9.4612273,76.3319811,,,bicycle_parking,,,,,,
7345032822,9.0072901,76.7838593,,,atm,,,,,,
7345043416,9.0041367,76.7855193,pradiksha convention center,,conference_centre,,,,,,
7345077199,9.009092,76.7850547,heavenly feast global workship center,,place_of_worship,,,,,,
7345077452,9.0089582,76.7841044,,,parking,,,,,,
7345134812,9.0092158,76.7863945,temple,,place_of_worship,,,,,,
7345275935,9.9274507,76.4542222,St.George's Chapel,,place_of_worship,,,,,,
7345297546,9.9318216,76.4608374,Parepotte Cruz,,place_of_worship,,,,,,
7345305854,9.9201386,76.4607224,Velankanni Matha Chapel.,,place_of_worship,,,,,,
7345346950,9.0095035,76.7853409,tpm kottarakara,,place_of_worship,,,,,,
7345386746,9.0173187,76.7854069,pulamon shiva parvathi temple,,place_of_worship,,,,,,
7345401922,9.0222976,76.7853878,marthoma church,,place_of_worship,,,,,,
7345401923,9.0253945,76.7844016,masjith,,place_of_worship,,,,,,
7345542044,9.0287195,76.7836368,El saddai sore,,restaurant,,,,,,
7345553864,9.0275293,76.783709,st stephens orthodox church,,place_of_worship,,,,,,
7345555286,12.3244359,75.0944223,Mananikunnu Sree Vishnumoorthi Devasthanam,,place_of_worship,,,,,,
7345577348,9.0325191,76.7800521,karoor hotel,,restaurant,,,,,,
7345581089,9.0314906,76.7787072,heavenly valley church mission india,,place_of_worship,,,,,,
7345585062,9.0320114,76.7722771,thevarkuzhi sree krishna temples,,place_of_worship,,,,,,
7345587542,9.6234991,76.6882106,thekkumthala sree bhagavathi temple,,place_of_worship,,,,,Thekkumthala,
7345599292,9.0353647,76.7763768,secret heart malankara catholic church,,place_of_worship,,,,,,
7345602284,12.3206243,75.0945206,Kinder Garten,,kindergarten,,,,,,
7345606801,9.0330219,76.7722832,Centre of accounts,,bank,,,,,,
7345626865,9.0459155,76.7753795,ipc church,,place_of_worship,,,,,,
7345637456,12.3253284,75.0960533,Sree Lakshmi,,conference_centre,,,,,,
7345680698,12.32752,75.0943469,Balabodhini Vayanashala,,library,,,,,,
7345700579,12.3251381,75.0938346,Shivalli Sabha Mandir,,place_of_worship,,,,,,
7345770044,12.3250712,75.0967024,Chinmaya Vidyalaya school ground,,school,,,,,,
7345860039,9.0531123,76.7702295,ephphatha international ministries,,place_of_worship,,,,,,
7345862853,9.0527831,76.769453,st george orthodox church,,place_of_worship,,,,,,
7345864726,9.0537996,76.7700147,muthoot finance,,bank,,,,,,
7345865431,9.0543002,76.7698347,kalayapuram post office,,post_office,,,,,,
7345873687,9.0536101,76.7697924,holy trinity church,,place_of_worship,,,,,,
7345874753,9.0539012,76.7697152,sara's bakery,,restaurant,,,,,,
7345884796,9.0526947,76.770079,Federal Bank,,bank,,,,,,
7345884797,9.0529999,76.7700262,surya bakery,,restaurant,,,,,,
7345886875,9.2813497,76.6547087,SBI ATM,,bank,,,,,,
7345903906,9.2814503,76.6549823,Karakkad Sree Dharmasastha(Ayyappa) Temple,,place_of_worship,,,,,,
7345904922,9.0546339,76.7694592,kollam district cooperative bank,,bank,,,,,,
7345911106,9.0543505,76.7698374,baby's bakshanashala,,restaurant,,,,,,
7345931950,9.85652,76.6041066,MOR Gregorios Jacobite Syrian Orthodox Church,,place_of_worship,,,,,,
7345953464,9.8586727,76.603743,St Mary's Jacobite Syrian Church Bethubo Centre,,place_of_worship,,,,,,
7345966808,9.8609964,76.5969544,JACOBS ACADEMY- IELTS TRANING CENTRE,,school,,,,,,
7346003138,9.8677171,76.609044,"st peters church chapel, kozhipilly",,place_of_worship,,,,,,
7346018252,9.6709045,76.6701352,Tom Digital Studio,,photo_booth,,,,,,
7346029183,9.2254988,76.6793033,Central Bank of India,,bank,,,,,PANDALAM,
7346038377,9.8806511,76.6057064,Union Bank of India,,bank,,,,,,
7346066895,9.881533,76.6079688,saint gregorious center jacobite church marika,,place_of_worship,,,,,,
7346067965,9.2254432,76.6797707,Union Bank of India,,bank,,,,,PANDALAM,
7346068955,9.8873779,76.6303468,ST MARYS JACOBITE SYRIAN CHURCH MARIKA CHAPEL,,place_of_worship,,,,,,
7346076646,9.8855212,76.6364273,"SAINT ANTONY'S CHURCH, MARIKA",,place_of_worship,,,,,,
7346080036,9.8849111,76.6378455,J&J WATER SERVICE,,car_wash,,,,,,
7346082887,9.8877714,76.6290198,SERVICE CO-OPERATIVE BANK,,bank,,,,,,
7346085941,9.8872168,76.63032,GRAMINA COOPERATIVE BANK,,bank,,,,,,
7346092852,9.8849586,76.636186,ST ANTONY'S KURISH PALLY,,place_of_worship,,,,,,
7346094951,9.8835139,76.6421136,Kerala Gramin Bank,,bank,,,,,,
7346106120,9.8846364,76.6438938,HOSPITAL CHURCH,,place_of_worship,,,,,,
7346112312,9.8854317,76.6494973,"CSI CHURCH, VAZHITHALA",,place_of_worship,,,,,,
7346112756,9.57,76.8151699,"Catholic Syrian Bank, Podimattom",,bank,,,,,Podimattom,
7346115350,9.5699862,76.8172695,,,atm,,,,,,
7346115509,9.8837851,76.6427506,St. Sebastin High School Vazhithala,,school,,,,,,
7346119533,9.5700391,76.8172998,,,bank,,,,,,
7346121163,9.5697653,76.8150369,,,atm,,,,,,
7346121405,9.883506,76.6425292,THODUPUZHA URBAN COOPERATIVE BANK,,bank,,,,,,
7346122964,9.5675706,76.8195133,MCBS Novitiate House,,place_of_worship,,,,,,
7346123185,9.5695215,76.8154289,,,place_of_worship,,,,,,
7346128283,9.8842561,76.6458804,State Bank of India,,bank,,,,,,
7346130365,9.8856327,76.6734453,St. Mary's Church Parish Hall Nediasala,,events_venue,,,,,,
7346136460,9.8845115,76.6468969,TOWN JUMA MADJID VAZHITHALA,,place_of_worship,,,,,,
7346139885,9.5699443,76.8190454,,,restaurant,,,,,,
7346140749,9.8844957,76.6767355,NEDIYASALA SERVICE CO-OPERATIVE BANK,,bank,,,,,,
7346142670,9.5681739,76.8199291,,,place_of_worship,,,,,,
7346145448,9.8869896,76.6740781,"ST MARYS CHURCH, NEDIYASALA",,place_of_worship,,,,,,
7346148530,9.8694984,76.6688372,PUTHUCHIRAKKAVU DEVI KSHETHRAM,,place_of_worship,,,,,,
7346164776,9.5720688,76.8247467,,,hospital,,,,,,
7346166102,9.5722689,76.8246115,,,bank,,,,,,
7346170195,9.8681279,76.6684922,COOPERATIVE BANK,,bank,,,,,,
7346170558,9.852594,76.6866359,"Akshaya Centre,Karimkunnam",,internet_cafe,,,,,Karimkunnum,
7346188914,9.5729951,76.8249924,,,restaurant,,,,,,
7346215096,9.5728698,76.8268529,,,restaurant,,,,,,
7346225478,9.5713395,76.829816,,,place_of_worship,,,,,,
7346228570,9.5717547,76.8298321,,,restaurant,,,,,,
7346228971,9.5715034,76.8291025,,,bank,,,,,,
7346229693,9.5710812,76.82835,,,place_of_worship,,,,,,
7346253485,9.5684645,76.8310284,,,place_of_worship,,,,,,
7346276286,9.5715828,76.8309777,,,school,,,,,,
7346281226,9.5687499,76.8423148,,,cafe,,,,,,
7346290024,9.5691879,76.8417721,,,restaurant,,,,,,
7346316254,9.565422,76.8488669,,,place_of_worship,,,,,,
7346327390,9.5661765,76.847261,,,restaurant,,,,,,
7346340819,9.5660301,76.8508529,,,place_of_worship,,,,,,
7346352846,9.5663031,76.8502161,,,place_of_worship,,,,,,
7346354503,9.5632327,76.8502751,,,place_of_worship,,,,,,
7346355536,9.5647816,76.8486967,,,restaurant,,,,,,
7346377981,9.5629205,76.852301,,,place_of_worship,,,,,,
7346582279,9.2233877,76.678017,SAV Vegetables Wholesale Market,,marketplace,,,,,Pandalam,
7346665696,9.221087,76.6785132,,,toilets,,,,,,
7346696139,9.2240628,76.6823729,Halayees Chickens,,marketplace,,,,,pandalam,
7346704359,9.549012,76.8680749,,,place_of_worship,,,,,,
7346722777,9.2252632,76.6794099,SyndicateBank Pandalam Branch,,bank,,,,,PANDALAM,
7346742768,9.548848,76.8679515,,,place_of_worship,,,,,,
7346745940,9.548647,76.8723665,,,place_of_worship,,,,,,
7346750700,9.5472673,76.8739978,,,cafe,,,,,,
7346754714,9.2654309,76.788934,Dhanya Remya Theatre,,cinema,,,,,pathanamthitta,
7346767491,9.2652443,76.7885008,Aanandha Bawan Vegetarian Restaurant,,restaurant,,,,,pathanamthitta,
7346771303,9.2652575,76.7883117,Tharangam Restaurant,,restaurant,,,,,pathanamthitta,
7346778753,9.5478465,76.8731126,,,post_office,,,,,,
7346781214,9.5470742,76.87473,,,driving_school,,,,,,
7346781218,9.5453179,76.8770475,icic bank,,bank,,,,,Mundakayam,Erumeli South
7346860988,9.8520058,76.6860389,South Indian Bank,,bank,,,,,,
7346889614,9.851883,76.6865596,State Bank of India,,bank,,,,,,
7349795265,9.8604393,76.6935856,Hotel Josco Highway Ac Family Restaurant,,restaurant,,,,,,
7349804310,9.8573206,76.6923369,Little Flower Church Parish Hall,,conference_centre,,,,,,
7349823514,9.8577037,76.6920631,,,parking_space,,,,,,
7349837930,9.8508791,76.6863649,Karimkunnam Co.Operative Bank.,,bank,,,,,,
7349841881,9.8465959,76.6793569,Cedar Hospital,,hospital,,,,,,
7349850738,9.8373503,76.6801674,SREELAKSHMI FAMILY RESTAURANT,,restaurant,,,,,,
7349855129,9.8387751,76.6795963,KINGS FOOD COURT Nellappara,,restaurant,,,,,,
7349860200,9.8371189,76.6807522,Essar Fuel Pump,,fuel,,,,,,
7349864166,9.8225715,76.6833697,Manthoppe toddy shop,,bar,,,,,,
7349872004,9.8352041,76.6802457,FRIE'S LAND CAFE& RESTAURANT,,cafe,,,,,,
7349872666,9.8104424,76.6875325,St. Joseph's Shrine,,place_of_worship,,,,,,
7349873706,9.821909,76.6833651,Manthop Family Restaurant & Neera Parlour,,restaurant,,,,,,
7349885388,10.0548667,76.3225334,Omeozone,,pharmacy,,,,,,
7349886219,10.0644837,76.322621,Dermatology Consultation,,clinic,,,,,,
7349888855,10.0625454,76.3229797,Kerala Ayurveda Clinic,,clinic,,,,,,
7349912377,10.1038825,76.3502904,Rishi Ayurveda Hospital,,hospital,,,,,,
7350004609,9.2648012,76.7890922,Fil Fil Family Restaurant,,restaurant,,,,,Pathanamthitta,
7350053051,9.2639197,76.7882983,St Luke's Hospital,,hospital,,,,,Pathanamthitta,
7350066383,9.2644941,76.7880944,District Court,,courthouse,,,,,,
7350072830,9.6875244,76.6584086,St. Joseph`s Girls High School,,school,,,,,,
7350489503,9.8096157,76.6878548,ammos hotel,,restaurant,,,,,,
7350526156,9.8092536,76.6875141,baji shop,,cafe,,,,,,
7350587884,9.8027196,76.6901176,Kozhikottu Petroleum (HPCL Dealership) M/S V. Mathai,,fuel,,,,,,
7350597275,9.8067658,76.6891581,"Service Co-Operative Bank, Manathoor",,bank,,,,,Manathoor,
7350621845,9.8043776,76.6901041,SNDP Pizhaku,,place_of_worship,,,,,,
7350628657,9.7968208,76.6896711,St. John the Baptist Church Urumbukavu,,place_of_worship,,,,,,
7350636024,9.7963495,76.6890932,"Church Parish Hall, Urumbukavu",,conference_centre,,,,,,
7350644592,9.7961838,76.6889937,"Post Office, Pizhaku",,post_office,,,,,Pizhaku,
7350688781,9.7812634,76.6923313,Natturuchi,,cafe,,,,,,
7350733256,9.7780827,76.6938044,Chappel,,place_of_worship,,,,,,
7350946683,12.0390829,75.2826729,Assisi english medium school Neruvambram,,language_school,,,,,pazhangadi,
7350946684,12.0399307,75.2818748,Ezhome Service Co-operative Bank,,bank,,,,,,
7350952985,12.0393798,75.281358,"Government Upper Primary school, Neruvambaram",,prep_school,,,,,,
7351030534,9.6899949,76.9051723,"Government Higher Secondary School,Vagamon",,school,,,,,Vagamon,
7351177931,12.4597602,75.1389011,Vaikundam Auditorium,,conference_centre,,,,,Kundamkuzhy,
7351231739,12.4569842,75.1418152,Kundamkuzhy Juma Masjid,,place_of_worship,,,,,Kundumkuzhy,
7351243394,9.8948406,76.4628136,church,,place_of_worship,,,,,,
7351265533,8.5326447,76.9385329,eirene gospel church,,place_of_worship,,,,,,
7351275122,8.5326324,76.9404918,Bank of India,,bank,,,,,,
7351287405,8.5323038,76.9400583,united bank of india,,bank,,,,,,
7351289031,8.5320513,76.9398578,Vijaya Bank,,bank,,,,,,
7351289426,9.9128107,76.4468589,Sree Narayana Temple,,place_of_worship,,,,,,
7351304241,8.5309882,76.9396399,Iyers kitchen,,restaurant,,,,,,
7351380408,8.528702,76.938941,Thiruvananthapuam Co-operative bank,,bank,,,,,,
7351391796,8.5256637,76.9394778,Hotel Swagaqth,,restaurant,,,,,,
7351391954,9.9158018,76.4431834,St. George Chapel,,place_of_worship,,,,,,
7351448608,8.5255259,76.9383024,Adoration Chapel,,place_of_worship,,,,,,
7351450281,9.941008,76.4298004,DD Villa (44 Films),,studio,,,,,,
7351455101,8.5264724,76.9401004,Madthu Devi Temple,,place_of_worship,,,,,,
7351456534,8.5256821,76.9376751,St Mary HSS canteen,,fast_food,,,,,,
7351510972,9.9636906,76.4236326,"St. Peter’s & St. Paul’s shrine, Ayanamugal",,place_of_worship,,,,,,
7351515734,9.9529442,76.4256583,Kizhakkumbhagath Mana,,place_of_worship,,,,,,
7351517994,9.9449279,76.4297677,IPC Emmanuel Nadukurishu,,place_of_worship,,,,,,
7351541204,9.9521932,76.4261401,"Edasherikavu Bhagavathi Temple, Venkida",,place_of_worship,,,,,,
7351627870,9.2641035,76.7868404,Police Station PTA,,police,,,,,Pathanamthitta,
7351660441,9.2641617,76.786945,"Traffic Police Station, Pathanamthitta",,police,,,,,Pathanamthitta,
7351671961,9.264355,76.7859473,Pathanamthitta Head Post Office,,post_office,,,,,Pathanamthitta,
7351707203,9.263847,76.785589,New Evergreen Continental,,restaurant,,,,,Pathanamthitta,
7351707705,9.9583278,76.4188314,"St.Peter and St.Pauls Malankara Catholics Chruch, Monappilly",,place_of_worship,,,,,Mananthadam,
7351711415,9.4358282,76.5503678,Payyampara Illam Vishnu Temple,,place_of_worship,,,,,,
7351714895,9.2639473,76.7854886,Bank of Baroda,,bank,,,,,Pathanamthitta,
7351717143,9.9713741,76.4158583,Jesus_Name_Pentecostal_Church_In_India_Cemetry,,grave_yard,,,,,,
7351718510,9.967293,76.415139,St. George Roman Catholic Latin Church,,place_of_worship,,,,,,
7352118704,11.3742257,75.9356892,Narasimha Moorthy Santhana Gopala Kshetram,ശ്രീ നരസിംഹമൂർത്തി ക്ഷേത്രം,place_of_worship,,,,,,
7353204182,8.5352156,76.9426678,Canara Bank,,bank,,,,,,
7353220128,8.5357421,76.9427238,Immanual marthoma church,,place_of_worship,,,,,,
7353242878,8.5341626,76.9447179,Malarvady Auditorium,,conference_centre,,,,,,
7353255692,8.5372211,76.9419537,Christian believers club,,place_of_worship,,,,,,
7353269038,10.8677422,76.4505872,Parakkundu temple,,place_of_worship,,,,,,
7353269296,8.5421406,76.9413218,Indian Bank,,bank,,,,,,
7353269784,8.540625,76.9409333,Achayans Thattu kada,,restaurant,,,,,,
7353272547,8.541646,76.9415845,Kailasanath Shiva Kshetram,,place_of_worship,,,,,,
7353281059,8.5435939,76.9422984,st marys orthodox church,,place_of_worship,,,,,,
7353285668,8.5441027,76.9437205,Uliyoorkonam Sree Nagrkavu,,place_of_worship,,,,,,
7353285951,8.5430577,76.9421105,Axis Bank,,bank,,,,,,
7353288451,8.5444599,76.9417853,sarvodaya central vidyalaya,,school,,,,,,
7353292051,8.543012,76.9425511,united india insurance company limited,,bank,,,,,,
7353301489,8.5430774,76.9427125,Church Of God In India,,place_of_worship,,,,,,
7353302257,8.5449864,76.943474,navajeevan bethany vidyalaya,,college,,,,,,
7353302774,8.5452691,76.9456095,St.Thomas Malankara Church,,place_of_worship,,,,,,
7353309149,8.5445394,76.9427497,grace restauraunt,,restaurant,,,,,,
7353321846,8.5501401,76.9439726,Udiyanoor Shiva Temple,,place_of_worship,,,,,,
7353321894,8.5447548,76.9456556,st goretti girls high school,,school,,,,,,
7353335916,8.5473855,76.9408127,,,parking,,,,,,
7353335998,8.5449133,76.9452612,st gregorios higher secondary school,,school,,,,,,
7353424805,10.7826609,76.6445151,milma,,cafe,,,,,,
7353427898,10.7789137,76.6453615,chaithanya mahaganapathi temple,,place_of_worship,,,,,,
7353496857,8.4358036,77.0254185,christian church,,place_of_worship,,,,,pallichal,
7353498024,8.9612346,76.8149467,Immanual Marthoma church,,place_of_worship,,,,,,
7353500220,8.9469346,76.8152228,st paul's marthoma church,,place_of_worship,,,,,,
7353549339,8.4493413,77.0106998,,,atm,,,,,,
7353553449,8.4493519,77.0106864,State Bank of India,,bank,,,,,pravachambalam,
7353670534,9.9750521,76.4051989,Govt. U P School Puttumanoor,,school,,,,,,
7353675727,9.9729296,76.4112471,Pannikottu Shiva Temple,,place_of_worship,,,,,,
7353687573,9.9754843,76.4055161,St George Kurishumthotti,,place_of_worship,,,,,,
7353699093,9.9733539,76.4010506,Karakkattuparambil Temple,,place_of_worship,,,,,,
7353719115,9.9895997,76.4097549,Peechingachira Temple Shrine,,place_of_worship,,,,,,
7353734137,9.9897456,76.4095508,St.Gregorios Kurishumthotti,,place_of_worship,,,,,,
7353745627,9.9886882,76.4089511,Peechinga Chira Bhagavathi Temple,,place_of_worship,,,,,,
7353801151,9.5668669,76.8153761,,,bank,,,,,,
7353831393,9.2662465,76.7817394,"ഗവ. ജനറൽ ആശുപത്രി, പത്തനംതിട്ട",,hospital,,,,,Pathanamthitta,
7353863397,9.266265,76.7838824,Rishi Ayurveda Hospital & Research Centre,,hospital,,,,,Pathanamthitta,
7353865377,9.2654367,76.7844598,Pratibha College,,college,,,,,Pathanamthitta,
7353888910,9.2660562,76.7845108,Canara Bank,,bank,,,,,Pathanamthitta,
7353899422,9.2647074,76.7856091,Kulathoor Dental Clinic,,dentist,,,,,Pathanamthitta,
7353957306,10.102154,76.3475137,,,parking,,,,,,
7353971236,10.0941136,76.3454389,,,parking,,,,,,
7354663427,8.4350735,77.0303414,Nettrathala Sree Bhadra Bhaghavathy Temple,,place_of_worship,,,,,vedivechankovil,
7354670476,8.4339943,77.0318559,sree dharma shastha temple,,place_of_worship,,,,,vedivechankovil,
7354739678,12.4912186,74.9879758,,,parking,,,,,,
7354740303,12.4898057,74.9888177,,,parking,,,,,,
7354782356,9.2666271,76.78089,Madina Masjid,,place_of_worship,,,,,Pathanamthitta,
7354795745,9.267003,76.7809275,Pathanamthitta Marthoma Church,,place_of_worship,,,,,Pathanamthitta,
7354801619,10.0513092,76.7190265,High Range Public School,,school,,,,,OONNUKAL,
7354866964,12.5013952,74.9857884,Sri Venkatramana Temple,,place_of_worship,,,,,,
7354906581,12.4979297,74.9867873,Speed Car Wash,,car_wash,,,,,,
7354907933,8.9402065,76.8147264,ummannoor anchu moorthi temple,,place_of_worship,,,,,,
7354908299,12.4945698,74.9866678,ANIMAL WELFARE AGENCY JILLA PANCHAYATH  KASARAGOD,,veterinary,,,,,KASARAGOD,
7354910606,12.4975779,74.9866547,Bandesha Fried Chicken,,restaurant,,,,,,
7354919001,12.4979675,74.9869266,DK Automobiles,,car_wash,,,,,,
7354927552,12.5002484,74.9858213,"The Kasaragod Co-operative Town Bank Ltd, No.970",,bank,,,,,,
7354932405,12.4985551,74.9870253,State Bank of India,,bank,,,,,,
7354937092,12.4992055,74.9868218,Masjidul Hasanathul Jariya,,place_of_worship,,,,,,
7354940185,12.4989826,74.9869749,Milk Magic Avil Milk,,cafe,,,,,,
7354947309,12.499691,74.9857575,"Sub Jail, kasargod",,prison,,,,,,
7357445898,12.4980759,74.987155,,,parking,,,,,,
7357447023,12.5023165,74.9917619,Modern Pharmacy,,pharmacy,,,,,,
7357450045,12.498034,74.9868197,Shubha Medicals,,dentist,,,,,kasaragod,
7357460096,12.5036209,74.9909351,Blue Dart,,letter_box,,,,,,
7357460893,12.4964954,74.9891258,Dr Fazal Rahman,,hospital,,,,,,
7357461102,12.4989927,74.9875813,Darul Hijama,,clinic,,,,,Kasaragod,
7357461219,12.4987317,74.9870283,Sreesadhan Ayurveda Pharmacy,,pharmacy,,,,,,
7357461843,12.4979252,74.987436,Sudharshanam Pharmacy,,pharmacy,,,,,,
7357464814,12.5003919,74.9872482,Asoka Pharmacy,,pharmacy,,,,,,
7357469087,12.5057879,74.993884,Al Jazeera Medicals,,pharmacy,,,,,,
7357638487,10.0669682,76.2131719,milan,,internet_cafe,,,,,,
7357638587,10.07098,76.2120147,elan,,language_school,,,,,,
7357694892,12.4997345,74.988009,Canara Ice Cream Parlour kasaragod.,,ice_cream,,,,,,
7357695596,12.5012854,74.9905377,Akshaya,,internet_cafe,,,,,Kasaragod,
7357696492,12.500169,74.9892292,New Badriya Restaurant,,restaurant,,,,,,
7357696493,12.5008517,74.9903896,Federal Bank,,bank,,,,,,
7357697895,12.5002351,74.9886796,District Co-Operative Bank Town Branch Kasaragod,,bank,,,,,,
7357698718,12.5008184,74.9887119,C S I Church Kasargod,,place_of_worship,,,,,,
7357699583,12.5015492,74.9899844,Canara Bank,,bank,,,,,,
7357725642,12.5009613,74.99044,Ice King Cafe,,ice_cream,,,,,,
7357726917,12.500955,74.9904986,Indian Coffee House No.1,,cafe,,,,,,
7357745163,12.5026368,74.9908794,Hotel Aliya Family Restaurent,,restaurant,,,,,,
7357745164,12.5030387,74.9902106,Carnival Cinemas- Mehboob Theatre Complex,,theatre,,,,,,
7357750944,12.5033675,74.989219,Narahari Clinic,,hospital,,,,,,
7357758842,12.5021894,74.9910161,Rukyas,,place_of_worship,,,,,,
7357772367,12.5036185,74.9881209,kasaragod Primary Co-operative Agricultural And Rural Development Bank,,bank,,,,,,
